timestamp,asset_name,attribute_name,attribute_value
220,Cookie Inspector,Bad,2
220,Cookie Inspector,Blocked,False
220,Cookie Inspector,Down,False
220,Cookie Inspector,Good,1268
220,Cookie Inspector,Starved,False
220,Cookie Inspector,State,Running
220,Cookie Inspector,Total,1275
220,Freezer Tunnel,Alarm_State,NORMAL
220,Freezer Tunnel,Alarm_Text, 
220,Freezer Tunnel,Bad,0
220,Freezer Tunnel,Blocked,False
220,Freezer Tunnel,Down,False
220,Freezer Tunnel,Good,1275
220,Freezer Tunnel,Speed,8.78
220,Freezer Tunnel,Starved,False
220,Freezer Tunnel,State,Running
220,Freezer Tunnel,Temperature,-22.2
220,Freezer Tunnel,Total,1280
220,Labeller,Alarm_State,NORMAL
220,Labeller,Alarm_Text, 
220,Labeller,Bad,0
220,Labeller,Blocked,False
220,Labeller,Down,False
220,Labeller,Good,2
220,Labeller,Starved,False
220,Labeller,State,Running
220,Labeller,Total,3
220,Line 1,Shift,1
220,Liner Inserter,Alarm_State,NORMAL
220,Liner Inserter,Alarm_Text, 
220,Liner Inserter,Bad,0
220,Liner Inserter,Blocked,False
220,Liner Inserter,Down,False
220,Liner Inserter,Good,13
220,Liner Inserter,Starved,False
220,Liner Inserter,State,Running
220,Liner Inserter,Total,14
220,Vertical Conveyor,Alarm_State,NORMAL
220,Vertical Conveyor,Alarm_Text, 
220,Vertical Conveyor,Bad,0
220,Vertical Conveyor,Blocked,False
220,Vertical Conveyor,Down,False
220,Vertical Conveyor,Good,7
220,Vertical Conveyor,Starved,False
220,Vertical Conveyor,State,Running
220,Vertical Conveyor,Total,900
225,Box Erector,Alarm_State,NORMAL
225,Box Erector,Alarm_Text, 
225,Box Erector,Bad,0
225,Box Erector,Blocked,False
225,Box Erector,Down,True
225,Box Erector,Good,18
225,Box Erector,Starved,False
225,Box Erector,State,Down
225,Box Erector,Total,19
225,Box Sealer,Alarm_State,NORMAL
225,Box Sealer,Alarm_Text, 
225,Box Sealer,Bad,0
225,Box Sealer,Blocked,False
225,Box Sealer,Down,False
225,Box Sealer,Good,5
225,Box Sealer,Starved,False
225,Box Sealer,State,Running
225,Box Sealer,Total,6
225,Conveyor Left Turn,Total,1
225,Conveyor Right Turn,Total,4
225,Cookie Former,Alarm_State,NORMAL
225,Cookie Former,Alarm_Text, 
225,Cookie Former,Bad,0
225,Cookie Former,Blocked,False
225,Cookie Former,Down,False
225,Cookie Former,Good,1340
225,Cookie Former,Moisture,59.71
225,Cookie Former,Starved,False
225,Cookie Former,State,Running
225,Cookie Former,Temperature,2.76
225,Cookie Former,Total,269
225,Cookie Inspector,Alarm_State,NORMAL
225,Cookie Inspector,Alarm_Text, 
225,Cookie Inspector,Bad,2
225,Cookie Inspector,Blocked,False
225,Cookie Inspector,Down,False
225,Cookie Inspector,Good,1298
225,Cookie Inspector,Starved,False
225,Cookie Inspector,State,Running
225,Cookie Inspector,Total,1305
225,Freezer Tunnel,Alarm_State,NORMAL
225,Freezer Tunnel,Alarm_Text, 
225,Freezer Tunnel,Bad,0
225,Freezer Tunnel,Blocked,False
225,Freezer Tunnel,Down,False
225,Freezer Tunnel,Good,1305
225,Freezer Tunnel,Speed,8.8
225,Freezer Tunnel,Starved,False
225,Freezer Tunnel,State,Running
225,Freezer Tunnel,Temperature,-22.17
225,Freezer Tunnel,Total,1310
225,Labeller,Alarm_State,NORMAL
225,Labeller,Alarm_Text, 
225,Labeller,Bad,0
225,Labeller,Blocked,False
225,Labeller,Down,False
225,Labeller,Good,3
225,Labeller,Starved,False
225,Labeller,State,Running
225,Labeller,Total,4
225,Line 1,Shift,1
225,Liner Inserter,Alarm_State,NORMAL
225,Liner Inserter,Alarm_Text, 
225,Liner Inserter,Bad,0
225,Liner Inserter,Blocked,False
225,Liner Inserter,Down,False
225,Liner Inserter,Good,13
225,Liner Inserter,Starved,False
225,Liner Inserter,State,Running
225,Liner Inserter,Total,14
225,Vertical Conveyor,Alarm_State,NORMAL
225,Vertical Conveyor,Alarm_Text, 
225,Vertical Conveyor,Bad,0
225,Vertical Conveyor,Blocked,False
225,Vertical Conveyor,Down,False
225,Vertical Conveyor,Good,7
225,Vertical Conveyor,Starved,False
225,Vertical Conveyor,State,Running
225,Vertical Conveyor,Total,900
230,Box Erector,Alarm_State,NORMAL
230,Box Erector,Alarm_Text, 
230,Box Erector,Bad,0
230,Box Erector,Blocked,False
230,Box Erector,Down,True
230,Box Erector,Good,18
230,Box Erector,Starved,False
230,Box Erector,State,Down
230,Box Erector,Total,19
230,Box Sealer,Alarm_State,NORMAL
230,Box Sealer,Alarm_Text, 
230,Box Sealer,Bad,0
230,Box Sealer,Blocked,False
230,Box Sealer,Down,False
230,Box Sealer,Good,6
230,Box Sealer,Starved,False
230,Box Sealer,State,Running
230,Box Sealer,Total,7
230,Conveyor Left Turn,Total,1
230,Conveyor Right Turn,Total,4
230,Cookie Former,Alarm_State,NORMAL
230,Cookie Former,Alarm_Text, 
230,Cookie Former,Bad,0
230,Cookie Former,Blocked,False
230,Cookie Former,Down,False
230,Cookie Former,Good,1370
230,Cookie Former,Moisture,59.68
230,Cookie Former,Starved,False
230,Cookie Former,State,Running
230,Cookie Former,Temperature,2.79
230,Cookie Former,Total,275
230,Cookie Inspector,Alarm_State,NORMAL
230,Cookie Inspector,Alarm_Text, 
230,Cookie Inspector,Bad,2
230,Cookie Inspector,Blocked,False
230,Cookie Inspector,Down,False
230,Cookie Inspector,Good,1328
230,Cookie Inspector,Starved,False
230,Cookie Inspector,State,Running
230,Cookie Inspector,Total,1335
230,Freezer Tunnel,Alarm_State,NORMAL
230,Freezer Tunnel,Alarm_Text, 
230,Freezer Tunnel,Bad,0
230,Freezer Tunnel,Blocked,False
230,Freezer Tunnel,Down,False
230,Freezer Tunnel,Good,1335
230,Freezer Tunnel,Speed,8.8
230,Freezer Tunnel,Starved,False
230,Freezer Tunnel,State,Running
230,Freezer Tunnel,Temperature,-22.14
230,Freezer Tunnel,Total,1340
230,Labeller,Alarm_State,NORMAL
230,Labeller,Alarm_Text, 
230,Labeller,Bad,0
230,Labeller,Blocked,False
230,Labeller,Down,False
230,Labeller,Good,3
230,Labeller,Starved,False
230,Labeller,State,Running
230,Labeller,Total,4
230,Line 1,Shift,1
230,Liner Inserter,Alarm_State,NORMAL
230,Liner Inserter,Alarm_Text, 
230,Liner Inserter,Bad,0
230,Liner Inserter,Blocked,False
230,Liner Inserter,Down,False
230,Liner Inserter,Good,14
230,Liner Inserter,Starved,False
230,Liner Inserter,State,Running
230,Liner Inserter,Total,15
230,Vertical Conveyor,Alarm_State,NORMAL
230,Vertical Conveyor,Alarm_Text, 
230,Vertical Conveyor,Bad,0
230,Vertical Conveyor,Blocked,False
230,Vertical Conveyor,Down,False
230,Vertical Conveyor,Good,8
230,Vertical Conveyor,Starved,False
230,Vertical Conveyor,State,Running
230,Vertical Conveyor,Total,1000
235,Box Erector,Alarm_State,NORMAL
235,Box Erector,Alarm_Text, 
235,Box Erector,Bad,0
235,Box Erector,Blocked,True
235,Box Erector,Down,False
235,Box Erector,Good,18
235,Box Erector,Starved,False
235,Box Erector,State,Blocked
235,Box Erector,Total,19
235,Box Sealer,Alarm_State,NORMAL
235,Box Sealer,Alarm_Text, 
235,Box Sealer,Bad,0
235,Box Sealer,Blocked,False
235,Box Sealer,Down,False
235,Box Sealer,Good,6
235,Box Sealer,Starved,False
235,Box Sealer,State,Running
235,Box Sealer,Total,7
235,Conveyor Left Turn,Total,1
235,Conveyor Right Turn,Total,4
235,Cookie Former,Alarm_State,NORMAL
235,Cookie Former,Alarm_Text, 
235,Cookie Former,Bad,0
235,Cookie Former,Blocked,False
235,Cookie Former,Down,False
235,Cookie Former,Good,1395
235,Cookie Former,Moisture,59.73
235,Cookie Former,Starved,False
235,Cookie Former,State,Running
235,Cookie Former,Temperature,2.78
235,Cookie Former,Total,280
235,Cookie Inspector,Alarm_State,NORMAL
235,Cookie Inspector,Alarm_Text, 
235,Cookie Inspector,Bad,3
235,Cookie Inspector,Blocked,False
235,Cookie Inspector,Down,False
235,Cookie Inspector,Good,1357
235,Cookie Inspector,Starved,False
235,Cookie Inspector,State,Running
235,Cookie Inspector,Total,1360
235,Freezer Tunnel,Alarm_State,NORMAL
235,Freezer Tunnel,Alarm_Text, 
235,Freezer Tunnel,Bad,0
235,Freezer Tunnel,Blocked,False
235,Freezer Tunnel,Down,False
235,Freezer Tunnel,Good,1360
235,Freezer Tunnel,Speed,8.8
235,Freezer Tunnel,Starved,False
235,Freezer Tunnel,State,Running
235,Freezer Tunnel,Temperature,-22.18
235,Freezer Tunnel,Total,1365
235,Labeller,Alarm_State,NORMAL
235,Labeller,Alarm_Text, 
235,Labeller,Bad,0
235,Labeller,Blocked,False
235,Labeller,Down,False
235,Labeller,Good,3
235,Labeller,Starved,False
235,Labeller,State,Running
235,Labeller,Total,4
235,Line 1,Shift,1
235,Liner Inserter,Alarm_State,NORMAL
235,Liner Inserter,Alarm_Text, 
235,Liner Inserter,Bad,0
235,Liner Inserter,Blocked,False
235,Liner Inserter,Down,False
235,Liner Inserter,Good,14
235,Liner Inserter,Starved,False
235,Liner Inserter,State,Running
235,Liner Inserter,Total,15
235,Vertical Conveyor,Alarm_State,NORMAL
235,Vertical Conveyor,Alarm_Text, 
235,Vertical Conveyor,Bad,0
235,Vertical Conveyor,Blocked,False
235,Vertical Conveyor,Down,False
235,Vertical Conveyor,Good,8
235,Vertical Conveyor,Starved,False
235,Vertical Conveyor,State,Running
235,Vertical Conveyor,Total,1000
240,Box Erector,Alarm_State,NORMAL
240,Box Erector,Alarm_Text, 
240,Box Erector,Bad,0
240,Box Erector,Blocked,False
240,Box Erector,Down,False
240,Box Erector,Good,18
240,Box Erector,Starved,False
240,Box Erector,State,Running
240,Box Erector,Total,20
240,Box Sealer,Alarm_State,NORMAL
240,Box Sealer,Alarm_Text, 
240,Box Sealer,Bad,0
240,Box Sealer,Blocked,False
240,Box Sealer,Down,False
240,Box Sealer,Good,6
240,Box Sealer,Starved,False
240,Box Sealer,State,Running
240,Box Sealer,Total,7
240,Conveyor Left Turn,Total,1
240,Conveyor Right Turn,Total,4
240,Cookie Former,Alarm_State,NORMAL
240,Cookie Former,Alarm_Text, 
240,Cookie Former,Bad,0
240,Cookie Former,Blocked,False
240,Cookie Former,Down,False
240,Cookie Former,Good,1425
240,Cookie Former,Moisture,59.74
240,Cookie Former,Starved,False
240,Cookie Former,State,Running
240,Cookie Former,Temperature,2.79
240,Cookie Former,Total,286
240,Cookie Inspector,Alarm_State,NORMAL
240,Cookie Inspector,Alarm_Text, 
240,Cookie Inspector,Bad,3
240,Cookie Inspector,Blocked,False
240,Cookie Inspector,Down,False
240,Cookie Inspector,Good,1387
240,Cookie Inspector,Starved,False
240,Cookie Inspector,State,Running
240,Cookie Inspector,Total,1390
240,Freezer Tunnel,Alarm_State,NORMAL
240,Freezer Tunnel,Alarm_Text, 
240,Freezer Tunnel,Bad,0
240,Freezer Tunnel,Blocked,False
240,Freezer Tunnel,Down,False
240,Freezer Tunnel,Good,1390
240,Freezer Tunnel,Speed,8.79
240,Freezer Tunnel,Starved,False
240,Freezer Tunnel,State,Running
240,Freezer Tunnel,Temperature,-22.12
240,Freezer Tunnel,Total,1395
240,Labeller,Alarm_State,NORMAL
240,Labeller,Alarm_Text, 
240,Labeller,Bad,0
240,Labeller,Blocked,False
240,Labeller,Down,False
240,Labeller,Good,4
240,Labeller,Starved,False
240,Labeller,State,Running
240,Labeller,Total,5
240,Line 1,Shift,1
240,Liner Inserter,Alarm_State,NORMAL
240,Liner Inserter,Alarm_Text, 
240,Liner Inserter,Bad,0
240,Liner Inserter,Blocked,False
240,Liner Inserter,Down,False
240,Liner Inserter,Good,14
240,Liner Inserter,Starved,False
240,Liner Inserter,State,Running
240,Liner Inserter,Total,15
240,Vertical Conveyor,Alarm_State,NORMAL
240,Vertical Conveyor,Alarm_Text, 
240,Vertical Conveyor,Bad,0
240,Vertical Conveyor,Blocked,False
240,Vertical Conveyor,Down,False
240,Vertical Conveyor,Good,8
240,Vertical Conveyor,Starved,False
240,Vertical Conveyor,State,Running
240,Vertical Conveyor,Total,1000
245,Box Erector,Alarm_State,NORMAL
245,Box Erector,Alarm_Text, 
245,Box Erector,Bad,0
245,Box Erector,Blocked,False
245,Box Erector,Down,False
245,Box Erector,Good,18
245,Box Erector,Starved,False
245,Box Erector,State,Running
245,Box Erector,Total,20
245,Box Sealer,Alarm_State,NORMAL
245,Box Sealer,Alarm_Text, 
245,Box Sealer,Bad,0
245,Box Sealer,Blocked,False
245,Box Sealer,Down,False
245,Box Sealer,Good,7
245,Box Sealer,Starved,False
245,Box Sealer,State,Running
245,Box Sealer,Total,8
245,Conveyor Left Turn,Total,1
245,Conveyor Right Turn,Total,4
245,Cookie Former,Alarm_State,NORMAL
245,Cookie Former,Alarm_Text, 
245,Cookie Former,Bad,0
245,Cookie Former,Blocked,False
245,Cookie Former,Down,False
245,Cookie Former,Good,1455
245,Cookie Former,Moisture,59.8
245,Cookie Former,Starved,False
245,Cookie Former,State,Running
245,Cookie Former,Temperature,2.82
245,Cookie Former,Total,292
245,Cookie Inspector,Alarm_State,NORMAL
245,Cookie Inspector,Alarm_Text, 
245,Cookie Inspector,Bad,3
245,Cookie Inspector,Blocked,False
245,Cookie Inspector,Down,False
245,Cookie Inspector,Good,1412
245,Cookie Inspector,Starved,False
245,Cookie Inspector,State,Running
245,Cookie Inspector,Total,1420
245,Freezer Tunnel,Alarm_State,NORMAL
245,Freezer Tunnel,Alarm_Text, 
245,Freezer Tunnel,Bad,0
245,Freezer Tunnel,Blocked,False
245,Freezer Tunnel,Down,False
245,Freezer Tunnel,Good,1420
245,Freezer Tunnel,Speed,8.78
245,Freezer Tunnel,Starved,False
245,Freezer Tunnel,State,Running
245,Freezer Tunnel,Temperature,-22.06
245,Freezer Tunnel,Total,1425
245,Labeller,Alarm_State,NORMAL
245,Labeller,Alarm_Text, 
245,Labeller,Bad,0
245,Labeller,Blocked,False
245,Labeller,Down,False
245,Labeller,Good,4
245,Labeller,Starved,False
245,Labeller,State,Running
245,Labeller,Total,5
245,Line 1,Shift,1
245,Liner Inserter,Alarm_State,NORMAL
245,Liner Inserter,Alarm_Text, 
245,Liner Inserter,Bad,0
245,Liner Inserter,Blocked,False
245,Liner Inserter,Down,False
245,Liner Inserter,Good,15
245,Liner Inserter,Starved,False
245,Liner Inserter,State,Running
245,Liner Inserter,Total,16
245,Vertical Conveyor,Alarm_State,NORMAL
245,Vertical Conveyor,Alarm_Text, 
245,Vertical Conveyor,Bad,0
245,Vertical Conveyor,Blocked,False
245,Vertical Conveyor,Down,False
245,Vertical Conveyor,Good,9
245,Vertical Conveyor,Starved,False
245,Vertical Conveyor,State,Running
245,Vertical Conveyor,Total,1100
250,Box Erector,Alarm_State,NORMAL
250,Box Erector,Alarm_Text, 
250,Box Erector,Bad,0
250,Box Erector,Bad_Parts_1Min,0.0
250,Box Erector,Blocked,False
250,Box Erector,Blocked_Time_1Min,5.0
250,Box Erector,Down,False
250,Box Erector,Down_Time_1Min,10.0
250,Box Erector,Good,18
250,Box Erector,Good_Parts_1Min,2.0
250,Box Erector,Starved,False
250,Box Erector,Starved_Time_1Min,0.0
250,Box Erector,State,Running
250,Box Erector,Total,21
250,Box Erector,Total_Parts_1Min,2.0
250,Box Sealer,Alarm_State,NORMAL
250,Box Sealer,Alarm_Text, 
250,Box Sealer,Bad,0
250,Box Sealer,Bad_Parts_1Min,0.0
250,Box Sealer,Blocked,False
250,Box Sealer,Blocked_Time_1Min,0.0
250,Box Sealer,Down,False
250,Box Sealer,Down_Time_1Min,0.0
250,Box Sealer,Good,7
250,Box Sealer,Good_Parts_1Min,4.0
250,Box Sealer,Starved,False
250,Box Sealer,Starved_Time_1Min,0.0
250,Box Sealer,State,Running
250,Box Sealer,Total,8
250,Box Sealer,Total_Parts_1Min,4.0
250,Conveyor Left Turn,Max_Level,1.0
250,Conveyor Left Turn,Min_Level,1.0
250,Conveyor Left Turn,Total,1
250,Conveyor Right Turn,Max_Level,4.0
250,Conveyor Right Turn,Min_Level,4.0
250,Conveyor Right Turn,Total,4
250,Cookie Former,Alarm_State,NORMAL
250,Cookie Former,Alarm_Text, 
250,Cookie Former,Bad,0
250,Cookie Former,Bad_Parts_1Min,0.0
250,Cookie Former,Blocked,False
250,Cookie Former,Blocked_Time_1Min,0.0
250,Cookie Former,Down,False
250,Cookie Former,Down_Time_1Min,0.0
250,Cookie Former,Good,1485
250,Cookie Former,Good_Parts_1Min,350.0
250,Cookie Former,Moisture,59.71
250,Cookie Former,Starved,False
250,Cookie Former,Starved_Time_1Min,0.0
250,Cookie Former,State,Running
250,Cookie Former,Temperature,2.83
250,Cookie Former,Total,298
250,Cookie Former,Total_Parts_1Min,350.0
250,Cookie Inspector,Alarm_State,NORMAL
250,Cookie Inspector,Alarm_Text, 
250,Cookie Inspector,Bad,3
250,Cookie Inspector,Bad_Parts_1Min,1.0
250,Cookie Inspector,Blocked,False
250,Cookie Inspector,Blocked_Time_1Min,0.0
250,Cookie Inspector,Down,False
250,Cookie Inspector,Down_Time_1Min,0.0
250,Cookie Inspector,Good,1442
250,Cookie Inspector,Good_Parts_1Min,349.0
250,Cookie Inspector,Starved,False
250,Cookie Inspector,Starved_Time_1Min,0.0
250,Cookie Inspector,State,Running
250,Cookie Inspector,Total,1450
250,Cookie Inspector,Total_Parts_1Min,350.0
250,Freezer Tunnel,Alarm_State,NORMAL
250,Freezer Tunnel,Alarm_Text, 
250,Freezer Tunnel,Bad,0
250,Freezer Tunnel,Bad_Parts_1Min,0.0
250,Freezer Tunnel,Blocked,False
250,Freezer Tunnel,Blocked_Time_1Min,0.0
250,Freezer Tunnel,Down,False
250,Freezer Tunnel,Down_Time_1Min,0.0
250,Freezer Tunnel,Good,1450
250,Freezer Tunnel,Good_Parts_1Min,350.0
250,Freezer Tunnel,Speed,8.77
250,Freezer Tunnel,Starved,False
250,Freezer Tunnel,Starved_Time_1Min,0.0
250,Freezer Tunnel,State,Running
250,Freezer Tunnel,Temperature,-21.95
250,Freezer Tunnel,Total,1455
250,Freezer Tunnel,Total_Parts_1Min,350.0
250,Labeller,Alarm_State,NORMAL
250,Labeller,Alarm_Text, 
250,Labeller,Bad,0
250,Labeller,Bad_Parts_1Min,0.0
250,Labeller,Blocked,False
250,Labeller,Blocked_Time_1Min,0.0
250,Labeller,Down,False
250,Labeller,Down_Time_1Min,0.0
250,Labeller,Good,4
250,Labeller,Good_Parts_1Min,4.0
250,Labeller,Starved,False
250,Labeller,Starved_Time_1Min,0.0
250,Labeller,State,Running
250,Labeller,Total,5
250,Labeller,Total_Parts_1Min,4.0
250,Line 1,Shift,1
250,Liner Inserter,Alarm_State,NORMAL
250,Liner Inserter,Alarm_Text, 
250,Liner Inserter,Bad,0
250,Liner Inserter,Bad_Parts_1Min,0.0
250,Liner Inserter,Blocked,False
250,Liner Inserter,Blocked_Time_1Min,0.0
250,Liner Inserter,Down,False
250,Liner Inserter,Down_Time_1Min,0.0
250,Liner Inserter,Good,15
250,Liner Inserter,Good_Parts_1Min,4.0
250,Liner Inserter,Starved,False
250,Liner Inserter,Starved_Time_1Min,0.0
250,Liner Inserter,State,Running
250,Liner Inserter,Total,16
250,Liner Inserter,Total_Parts_1Min,4.0
250,Vertical Conveyor,Alarm_State,NORMAL
250,Vertical Conveyor,Alarm_Text, 
250,Vertical Conveyor,Bad,0
250,Vertical Conveyor,Bad_Parts_1Min,0.0
250,Vertical Conveyor,Blocked,False
250,Vertical Conveyor,Blocked_Time_1Min,0.0
250,Vertical Conveyor,Down,False
250,Vertical Conveyor,Down_Time_1Min,0.0
250,Vertical Conveyor,Good,9
250,Vertical Conveyor,Good_Parts_1Min,4.0
250,Vertical Conveyor,Starved,False
250,Vertical Conveyor,Starved_Time_1Min,0.0
250,Vertical Conveyor,State,Running
250,Vertical Conveyor,Total,1100
250,Vertical Conveyor,Total_Parts_1Min,4.0
255,Box Erector,Alarm_State,NORMAL
255,Box Erector,Alarm_Text, 
255,Box Erector,Bad,0
255,Box Erector,Blocked,False
255,Box Erector,Down,False
255,Box Erector,Good,18
255,Box Erector,Starved,False
255,Box Erector,State,Running
255,Box Erector,Total,21
255,Box Sealer,Alarm_State,NORMAL
255,Box Sealer,Alarm_Text, 
255,Box Sealer,Bad,0
255,Box Sealer,Blocked,False
255,Box Sealer,Down,False
255,Box Sealer,Good,7
255,Box Sealer,Starved,False
255,Box Sealer,State,Running
255,Box Sealer,Total,8
255,Conveyor Left Turn,Total,1
255,Conveyor Right Turn,Total,4
255,Cookie Former,Alarm_State,NORMAL
255,Cookie Former,Alarm_Text, 
255,Cookie Former,Bad,0
255,Cookie Former,Blocked,False
255,Cookie Former,Down,False
255,Cookie Former,Good,1515
255,Cookie Former,Moisture,59.63
255,Cookie Former,Starved,False
255,Cookie Former,State,Running
255,Cookie Former,Temperature,2.83
255,Cookie Former,Total,304
255,Cookie Inspector,Alarm_State,NORMAL
255,Cookie Inspector,Alarm_Text, 
255,Cookie Inspector,Bad,3
255,Cookie Inspector,Blocked,False
255,Cookie Inspector,Down,False
255,Cookie Inspector,Good,1472
255,Cookie Inspector,Starved,False
255,Cookie Inspector,State,Running
255,Cookie Inspector,Total,1480
255,Freezer Tunnel,Alarm_State,NORMAL
255,Freezer Tunnel,Alarm_Text, 
255,Freezer Tunnel,Bad,0
255,Freezer Tunnel,Blocked,False
255,Freezer Tunnel,Down,False
255,Freezer Tunnel,Good,1480
255,Freezer Tunnel,Speed,8.76
255,Freezer Tunnel,Starved,False
255,Freezer Tunnel,State,Running
255,Freezer Tunnel,Temperature,-21.92
255,Freezer Tunnel,Total,1485
255,Labeller,Alarm_State,NORMAL
255,Labeller,Alarm_Text, 
255,Labeller,Bad,0
255,Labeller,Blocked,False
255,Labeller,Down,False
255,Labeller,Good,5
255,Labeller,Starved,False
255,Labeller,State,Running
255,Labeller,Total,6
255,Line 1,Shift,1
255,Liner Inserter,Alarm_State,NORMAL
255,Liner Inserter,Alarm_Text, 
255,Liner Inserter,Bad,0
255,Liner Inserter,Blocked,False
255,Liner Inserter,Down,False
255,Liner Inserter,Good,15
255,Liner Inserter,Starved,False
255,Liner Inserter,State,Running
255,Liner Inserter,Total,16
255,Vertical Conveyor,Alarm_State,NORMAL
255,Vertical Conveyor,Alarm_Text, 
255,Vertical Conveyor,Bad,0
255,Vertical Conveyor,Blocked,False
255,Vertical Conveyor,Down,False
255,Vertical Conveyor,Good,9
255,Vertical Conveyor,Starved,False
255,Vertical Conveyor,State,Running
255,Vertical Conveyor,Total,1100
260,Box Erector,Alarm_State,NORMAL
260,Box Erector,Alarm_Text, 
260,Box Erector,Bad,0
260,Box Erector,Blocked,False
260,Box Erector,Down,False
260,Box Erector,Good,19
260,Box Erector,Starved,False
260,Box Erector,State,Running
260,Box Erector,Total,22
260,Box Sealer,Alarm_State,NORMAL
260,Box Sealer,Alarm_Text, 
